37,1.70314618800000000000e+09,1.00373738750060033798e+09,6.99408800499399662018e+08
38,1.57726864400000000000e+09,1.25165630211941814423e+09,3.25612341880581855774e+08
39,9.63673079000000000000e+08,1.52877433394072866440e+09,-5.65101254940728664398e+08
40,8.31786643000000000000e+08,1.19229705259407329559e+09,-3.60510409594073295593e+08
41,9.39148532000000000000e+08,5.26447823383686542511e+08,4.12700708616313457489e+08
42,9.40298954000000000000e+08,7.38015256993125438690e+08,2.02283697006874561310e+08
43,1.05806131000000000000e+09,1.51431944257104349136e+09,-4.56258132571043491364e+08
44,1.40768199400000000000e+09,2.76081351867074775696e+09,-1.35313152467074775696e+09
45,2.77691877600000000000e+09,4.76818060212255096436e+09,-1.99126182612255096436e+09
46,2.85008117200000000000e+09,4.87841899375231266022e+09,-2.02833782175231266022e+09
47,3.20564073000000000000e+09,4.41281467653518104553e+09,-1.20717394653518104553e+09
48,3.39536337000000000000e+09,2.41414375352770042419e+09,9.81219616472299575806e+08
49,3.69170001500000000000e+09,4.38061245825665569305e+09,-6.88912443256655693054e+08
50,5.10731087200000000000e+09,4.38503730942686176300e+09,7.22273562573138237000e+08
51,5.14639409400000000000e+09,4.27268756100853967667e+09,8.73706532991460323334e+08
52,4.56715373000000000000e+09,4.91450302136277580261e+09,-3.47349291362775802612e+08
53,4.55109183700000000000e+09,1.81711237069989800453e+09,2.73397946630010223389e+09
54,3.81551377900000000000e+09,3.18733624986231374741e+09,6.28177529137686252594e+08
55,3.74148540100000000000e+09,3.65543671469635820389e+09,8.60486863036417961121e+07
56,3.82004648100000000000e+09,3.70835671484636688232e+09,1.11689766153633117676e+08
57,3.36413809100000000000e+09,4.10445851766811513901e+09,-7.40320426668115139008e+08
58,3.27145188900000000000e+09,2.13701754490174841881e+09,1.13443434409825158119e+09
59,2.87328353100000000000e+09,2.23559230099921226501e+09,6.37691230000787734985e+08
60,1.91736297800000000000e+09,2.27898005109812593460e+09,-3.61617073098125934601e+08
61,1.37831548400000000000e+09,1.00614291019617509842e+09,3.72172573803824901581e+08
62,1.93734063300000000000e+09,9.20193289051139354706e+08,1.01714734394886064529e+09
63,1.20630756500000000000e+09,1.67951689175471591949e+09,-4.73209326754715919495e+08
64,1.40752702800000000000e+09,1.45041432952679491043e+09,-4.28873015267949104309e+07
65,1.03346092700000000000e+09,1.15926566457913255692e+09,-1.25804737579132556915e+08
66,1.00398646000000000000e+09,8.79495637882596015930e+08,1.24490822117403984070e+08
67,1.62822452400000000000e+09,1.50364041175078392029e+09,1.24584112249216079712e+08
68,3.35132904300000000000e+09,3.13901365948566913605e+09,2.12315383514330863953e+08
69,5.95045634100000000000e+09,6.40561950269192409515e+09,-4.55163161691924095154e+08
70,7.30614909200000000000e+09,7.83721405204645729065e+09,-5.31064960046457290649e+08
71,9.06507392200000000000e+09,8.76955778343703842163e+09,2.95516138562961578369e+08
72,8.86796395900000000000e+09,8.35425014065870857239e+09,5.13713818341291427612e+08
73,8.39084257300000000000e+09,9.70470562040749740601e+09,-1.31386304740749740601e+09
74,7.80295143900000000000e+09,9.34769498964467239380e+09,-1.54474355064467239380e+09
75,8.33219880800000000000e+09,7.29683045616685771942e+09,1.03536835183314228058e+09
76,8.15302188800000000000e+09,7.92104311437406635284e+09,2.31978773625933647156e+08
77,6.28133287100000000000e+09,5.72330083656315898895e+09,5.58032034436841011047e+08
78,4.47102601500000000000e+09,4.94459442254861545563e+09,-4.73568407548615455627e+08
79,5.58501713900000000000e+09,4.39234616328850555420e+09,1.19267097571149444580e+09
80,6.18247407200000000000e+09,5.40001813103865814209e+09,7.82455940961341857910e+08
81,5.42718473200000000000e+09,6.26484238207185554504e+09,-8.37657650071855545044e+08
82,3.99346702800000000000e+09,4.45758865845956611633e+09,-4.64121630459566116333e+08
83,3.32634344700000000000e+09,3.10945416281348419189e+09,2.16889284186515808105e+08
84,2.49193821700000000000e+09,2.66121763830696439743e+09,-1.69279421306964397430e+08
85,2.47134700900000000000e+09,1.65644988371448659897e+09,8.14897125285513401031e+08
86,1.34563087600000000000e+09,2.02980364328372764587e+09,-6.84172767283727645874e+08
87,1.03569212400000000000e+09,1.13166662382784557343e+09,-9.59744998278455734253e+07
88,9.21304595000000000000e+08,1.28115342616402482986e+09,-3.59848831164024829865e+08
89,8.11793085000000000000e+08,7.07680185253736972809e+08,1.04112899746263027191e+08
90,6.29852071000000000000e+08,6.62569516146422863007e+08,-3.27174451464228630066e+07
91,1.04811031400000000000e+09,1.15715887192803573608e+09,-1.09048557928035736084e+08
92,2.75518697000000000000e+09,2.60734384164691448212e+09,1.47843128353085517883e+08
93,6.32168270900000000000e+09,5.72404647607427692413e+09,5.97636232925723075867e+08
94,7.97974995300000000000e+09,8.05578747993980407715e+09,-7.60375269398040771484e+07
95,8.05936065100000000000e+09,9.47821610292838478088e+09,-1.41885545192838478088e+09
96,8.33491198000000000000e+09,7.61157602388825225830e+09,7.23335956111747741699e+08
97,8.51145650400000000000e+09,8.90258611227267646790e+09,-3.91129608272676467896e+08
98,9.02323133300000000000e+09,9.31713885314961624146e+09,-2.93907520149616241455e+08
99,8.26012489800000000000e+09,8.67935297002095603943e+09,-4.19228072020956039429e+08
100,8.54310029300000000000e+09,7.93459877675983619690e+09,6.08501516240163803101e+08
101,5.19011733800000000000e+09,6.10463932119018745422e+09,-9.14521983190187454224e+08
102,5.66002510600000000000e+09,3.93678064061809921265e+09,1.72324446538190078735e+09
103,5.62873910500000000000e+09,5.49461820710549545288e+09,1.34120897894504547119e+08
104,5.45260742200000000000e+09,5.52826350604074859619e+09,-7.56560840407485961914e+07
105,5.09569134800000000000e+09,5.43696728494772720337e+09,-3.41275936947727203369e+08
106,4.73636476200000000000e+09,4.11093612747836971283e+09,6.25428634521630287170e+08
107,3.76080349000000000000e+09,3.79076162235924339294e+09,-2.99581323592433929443e+07
108,2.35265662000000000000e+09,3.08346887821565866470e+09,-7.30812258215658664703e+08
109,1.63627992300000000000e+09,1.71745270648736953735e+09,-8.11727834873695373535e+07
110,1.48024386400000000000e+09,1.12598497961874866486e+09,3.54258884381251335144e+08
111,1.00594721500000000000e+09,1.20153872734184360504e+09,-1.95591512341843605042e+08
112,7.71596515000000000000e+08,1.23055002189849042892e+09,-4.58953506898490428925e+08
113,1.48840084800000000000e+09,6.32046158283234119415e+08,8.56354689716765880585e+08
114,1.53037928200000000000e+09,1.22098002156685829163e+09,3.09399260433141708374e+08
115,1.53213862600000000000e+09,2.00763108472133827209e+09,-4.75492458721338272095e+08
116,3.45262691000000000000e+09,3.18564684088519954681e+09,2.66980069114800453186e+08
117,4.90537397500000000000e+09,6.45363492235784816742e+09,-1.54826094735784816742e+09
118,6.00096400600000000000e+09,6.83788687372450828552e+09,-8.36922867724508285522e+08
119,7.03135678900000000000e+09,7.42917197302037620544e+09,-3.97815184020376205444e+08
120,7.91087618600000000000e+09,6.72335727026979827881e+09,1.18751891573020172119e+09
121,7.64320937700000000000e+09,8.27037701696352767944e+09,-6.27167639963527679443e+08
122,7.57417666000000000000e+09,8.48716144196953392029e+09,-9.12984781969533920288e+08
123,8.18718709800000000000e+09,7.30479031528961181641e+09,8.82396782710388183594e+08
124,7.29611328200000000000e+09,7.79739017174786567688e+09,-5.01276889747865676880e+08
125,4.37212411900000000000e+09,4.83160184465041351318e+09,-4.59477725650413513184e+08
126,4.15736821500000000000e+09,3.39925158483017969131e+09,7.58116630169820308685e+08
127,4.73937309400000000000e+09,3.91566012383373975754e+09,8.23712970166260242462e+08
128,4.45154086000000000000e+09,4.51549280293992424011e+09,-6.39519429399242401123e+07
129,3.99635023900000000000e+09,4.39945159888060760498e+09,-4.03101359880607604980e+08
130,4.50869818500000000000e+09,3.14348107586358928680e+09,1.36521710913641071320e+09
131,2.41232158300000000000e+09,3.37298277343991565704e+09,-9.60661190439915657043e+08
132,2.03747429400000000000e+09,1.77497749847465419769e+09,2.62496795525345802307e+08
133,2.25213671000000000000e+09,1.35378827127342367172e+09,8.98348438726576328278e+08
134,2.00777040400000000000e+09,1.66237331460336446762e+09,3.45397089396635532379e+08
135,1.77835679000000000000e+09,1.65950580032105445862e+09,1.18850989678945541382e+08
136,1.52543495200000000000e+09,1.93034768347669172287e+09,-4.04912731476691722870e+08
137,8.59519957000000000000e+08,1.54720799040050220490e+09,-6.87688033400502204895e+08
138,9.53854969000000000000e+08,7.32686701695933341980e+08,2.21168267304066658020e+08
139,2.09237313400000000000e+09,1.35082647601743125916e+09,7.41546657982568740845e+08
140,3.33962556600000000000e+09,3.67316062139637899399e+09,-3.33535055396378993988e+08
141,5.47642384500000000000e+09,6.18334246055405616760e+09,-7.06918615554056167603e+08
142,6.54798962200000000000e+09,7.38604293250002002716e+09,-8.38053310500020027161e+08
143,6.64833889300000000000e+09,8.03309967054159069061e+09,-1.38476077754159069061e+09
144,7.72360987800000000000e+09,6.67776340663302421570e+09,1.04584647136697578430e+09
145,8.69662969600000000000e+09,7.86577465125189971924e+09,8.30855044748100280762e+08
146,8.19162399900000000000e+09,9.30615649311093521118e+09,-1.11453249411093521118e+09
147,7.58360599700000000000e+09,8.17715104401988029480e+09,-5.93545047019880294800e+08
148,7.26938821900000000000e+09,7.20443689165915870667e+09,6.49513273408412933350e+07
149,4.95179975800000000000e+09,4.74722304002972507477e+09,2.04576717970274925232e+08
150,4.43481614500000000000e+09,4.05151798335268115997e+09,3.83298161647318840027e+08
151,4.92044616000000000000e+09,4.24854545609028816223e+09,6.71900703909711837769e+08
152,4.55796392200000000000e+09,4.60016634990092658997e+09,-4.22024279009265899658e+07
153,4.28872993800000000000e+09,4.46370130698267650604e+09,-1.74971368982676506042e+08
154,3.05964033100000000000e+09,3.62205182761364364624e+09,-5.62411496613643646240e+08
155,2.75754884300000000000e+09,1.89370069179633951187e+09,8.63848151203660488129e+08
156,2.66592195300000000000e+09,2.03267098676628494263e+09,6.33250966233715057373e+08
157,2.58752661000000000000e+09,2.01206421444964933395e+09,5.75462395550350666046e+08
158,2.16534471500000000000e+09,1.96978949625654220581e+09,1.95555218743457794189e+08
159,1.27470128600000000000e+09,1.80787341435661649704e+09,-5.33172128356616497040e+08
160,1.08393069400000000000e+09,1.44550888214897727966e+09,-3.61578188148977279663e+08
161,1.21027958200000000000e+09,1.06681818671690130234e+09,1.43461395283098697662e+08
162,1.14752596700000000000e+09,1.09391208722343587875e+09,5.36138797765641212463e+07
163,1.60732780600000000000e+09,1.63637912940909099579e+09,-2.90513234090909957886e+07
164,3.54349888500000000000e+09,3.15808549362486314774e+09,3.85413391375136852264e+08
165,4.84661465400000000000e+09,6.23348881009732723236e+09,-1.38687415609732723236e+09
166,7.22547126700000000000e+09,6.82732243419134140015e+09,3.98148832808658599854e+08
167,7.98313171000000000000e+09,8.47408185008608627319e+09,-4.90950140086086273193e+08
168,7.50295949200000000000e+09,8.20764895291516971588e+09,-7.04689460915169715881e+08
169,7.80617074900000000000e+09,7.84980173303540229797e+09,-4.36309840354022979736e+07
170,7.63310913900000000000e+09,8.28044004824553680420e+09,-6.47330909245536804199e+08
171,7.79192343900000000000e+09,7.62424261181929969788e+09,1.67680827180700302124e+08
172,8.08399400300000000000e+09,7.38337157627274227142e+09,7.00622426727257728577e+08
173,5.56113361300000000000e+09,5.50247932238873291016e+09,5.86542906112670898438e+07
174,5.71695841700000000000e+09,4.70984519945719528198e+09,1.00711321754280471802e+09
175,3.99063139600000000000e+09,5.47803268445307445526e+09,-1.48740128845307445526e+09
176,2.99349688200000000000e+09,3.87443637397076797485e+09,-8.80939491970767974854e+08
177,3.48337858200000000000e+09,2.99202496703225183487e+09,4.91353614967748165131e+08
178,2.28943848100000000000e+09,2.67925672886626052856e+09,-3.89818247866260528564e+08
179,1.83753654000000000000e+09,1.28788781381933259964e+09,5.49648726180667400360e+08
180,1.42106535000000000000e+09,1.12574323168318748474e+09,2.95322118316812515259e+08
181,1.36888825000000000000e+09,8.04264514553583621979e+08,5.64623735446416378021e+08
182,1.39852517000000000000e+09,7.00274742238455772400e+08,6.98250427761544227600e+08
183,1.27959644700000000000e+09,8.80145322022219657898e+08,3.99451124977780342102e+08
184,7.26648220000000000000e+08,1.34627013419725942612e+09,-6.19621914197259426117e+08
185,7.68131799000000000000e+08,8.10233968378347873688e+08,-4.21021693783478736877e+07
186,8.38863649000000000000e+08,6.68379606428687095642e+08,1.70484042571312904358e+08
187,1.29499923600000000000e+09,1.30885818287753343582e+09,-1.38589468775334358215e+07
188,1.20976148400000000000e+09,2.89454735540830993652e+09,-1.68478587140830993652e+09
189,1.56481393200000000000e+09,3.95820269959897994995e+09,-2.39338876759897994995e+09
190,2.26303599500000000000e+09,3.90923049708471632004e+09,-1.64619450208471632004e+09
191,2.82644345100000000000e+09,3.66969371662752962112e+09,-8.43250265627529621124e+08
192,2.26778024000000000000e+09,3.07570658906003379822e+09,-8.07926349060033798218e+08
193,4.01132233900000000000e+09,2.71289997830187129974e+09,1.29842236069812870026e+09
194,2.54367201300000000000e+09,4.22353788438126468658e+09,-1.67986587138126468658e+09
195,2.86426643300000000000e+09,2.78450330928310203552e+09,7.97631237168979644775e+07
196,3.14691538200000000000e+09,2.52231066188858318329e+09,6.24604720111416816711e+08
197,2.32663466400000000000e+09,5.06329232129062414169e+08,1.82030543187093758583e+09
198,2.07328340300000000000e+09,1.34694631654930996895e+09,7.26337086450690031052e+08
199,2.42587866600000000000e+09,1.54993457213117218018e+09,8.75944093868827819824e+08
200,2.07224584200000000000e+09,2.07203483738843250275e+09,2.11004611567497253418e+05
201,2.30069133800000000000e+09,2.12021538630355501175e+09,1.80475951696444988251e+08
202,2.42137990900000000000e+09,1.42788242129804158211e+09,9.93497487701958417892e+08
203,2.75678309300000000000e+09,1.35279901305645179749e+09,1.40398407994354820251e+09
204,1.41961190200000000000e+09,1.89604720660672044754e+09,-4.76435304606720447540e+08
205,1.12271452700000000000e+09,9.44788218617091178894e+08,1.77926308382908821106e+08
206,1.29749243200000000000e+09,5.24032931635082721710e+08,7.73459500364917278290e+08
207,1.27931369900000000000e+09,7.27214932040010929108e+08,5.52098766959989070892e+08
208,1.31723287500000000000e+09,1.19461569064212799072e+09,1.22617184357872009277e+08
209,7.24051315000000000000e+08,1.37453634359940052032e+09,-6.50485028599400520325e+08
210,6.38434190000000000000e+08,7.38012456119611740112e+08,-9.95782661196117401123e+07
211,7.66358377000000000000e+08,1.11847298187160253525e+09,-3.52114604871602535248e+08
212,7.33723410000000000000e+08,2.19579581467937660217e+09,-1.46207240467937660217e+09
213,1.24032106900000000000e+09,3.36048187440565967560e+09,-2.12016080540565967560e+09
214,2.42151109400000000000e+09,3.64435820916148662567e+09,-1.22284711516148662567e+09
215,2.68335899200000000000e+09,3.86904344260471773148e+09,-1.18568445060471773148e+09
216,2.12679321400000000000e+09,2.99696165843926286697e+09,-8.70168444439262866974e+08
217,3.68214008600000000000e+09,2.83909738883959674835e+09,8.43042697160403251648e+08
218,4.98338551300000000000e+09,3.57632327490328264236e+09,1.40706223809671735764e+09
219,4.30579690100000000000e+09,5.02983544691019248962e+09,-7.24038545910192489624e+08
220,3.45863179300000000000e+09,4.13988233418143653870e+09,-6.81250541181436538696e+08
221,2.98540534000000000000e+09,1.15764330281217169762e+09,1.82776203718782830238e+09
222,3.46361659700000000000e+09,1.86457250929919672012e+09,1.59904408770080327988e+09
223,2.81985880200000000000e+09,2.83590754836889886856e+09,-1.60487463688988685608e+07
224,4.74432809600000000000e+09,2.47715027618965053558e+09,2.26717781981034946442e+09
225,3.18634585100000000000e+09,4.50332430383678817749e+09,-1.31697845283678817749e+09
226,2.97199474800000000000e+09,2.62740926420283985138e+09,3.44585483797160148621e+08
227,2.02781871700000000000e+09,2.03740949155684304237e+09,-9.59077455684304237366e+06
228,1.20099512000000000000e+09,1.12078748603462791443e+09,8.02076339653720855713e+07
229,1.16615042600000000000e+09,7.37925584763873577118e+08,4.28224841236126422882e+08
230,8.96886773000000000000e+08,6.10043697502491950989e+08,2.86843075497508049011e+08
231,8.40157683000000000000e+08,3.64869985537909030914e+08,4.75287697462090969086e+08
232,7.21246870000000000000e+08,7.06275478348550319672e+08,1.49713916514496803284e+07
233,5.72429860000000000000e+08,6.94778968379363059998e+08,-1.22349108379363059998e+08
234,8.31431026000000000000e+08,5.87094839346140861511e+08,2.44336186653859138489e+08
235,9.41724199000000000000e+08,1.23014765308490991592e+09,-2.88423454084909915924e+08
236,3.50741222400000000000e+09,2.21981638079270744324e+09,1.28759584320729255676e+09
237,4.49207613300000000000e+09,5.67311842227287292480e+09,-1.18104228927287292480e+09
238,6.51780578800000000000e+09,6.87947881621051025391e+09,-3.61673028210510253906e+08
239,7.58209811700000000000e+09,7.84721014741207885742e+09,-2.65112030412078857422e+08
240,7.81148681500000000000e+09,7.82189977346606731415e+09,-1.04129584660673141479e+07
241,8.12545643000000000000e+09,8.62868499389332580566e+09,-5.03228563893325805664e+08
242,8.44142431100000000000e+09,8.26807439578174591064e+09,1.73349915218254089355e+08
243,8.24195613600000000000e+09,8.37734763383673954010e+09,-1.35391497836739540100e+08
244,7.58706632400000000000e+09,8.00267460244937515259e+09,-4.15608278449375152588e+08
245,6.13601721500000000000e+09,5.58366574799934577942e+09,5.52351467000654220581e+08
246,4.60084010900000000000e+09,5.15461246620246887207e+09,-5.53772357202468872070e+08
247,4.90666634600000000000e+09,4.07171643999015808105e+09,8.34949906009841918945e+08
248,5.75895144100000000000e+09,4.72715473855228519440e+09,1.03179670244771480560e+09
249,6.06694547100000000000e+09,5.22540936006441497803e+09,8.41536110935585021973e+08
250,4.56186525100000000000e+09,5.42477501455015659332e+09,-8.62909763550156593323e+08
251,2.58837760400000000000e+09,3.74768194198717784882e+09,-1.15930433798717784882e+09
252,1.81765735200000000000e+09,1.85568953462520360947e+09,-3.80321826252036094666e+07
253,1.57420711000000000000e+09,1.41520938710922956467e+09,1.58997722890770435333e+08
254,1.57869749500000000000e+09,1.03778076697063350677e+09,5.40916728029366493225e+08
255,1.19312050600000000000e+09,1.03607769907970046997e+09,1.57042806920299530029e+08
256,7.70900668000000000000e+08,1.04252595978846263885e+09,-2.71625291788462638855e+08
257,8.26531975000000000000e+08,7.68103109081820964813e+08,5.84288659181790351868e+07
258,9.62036690000000000000e+08,8.63578303159653186798e+08,9.84583868403468132019e+07
259,2.42695944100000000000e+09,1.32439573667054271698e+09,1.10256370432945728302e+09
260,4.11636008500000000000e+09,3.71159244255095195770e+09,4.04767642449048042297e+08
261,6.20061789500000000000e+09,6.08560444196687602997e+09,1.15013453033123970032e+08
262,7.01057788700000000000e+09,8.51180908644357490540e+09,-1.50123119944357490540e+09
263,5.99199277500000000000e+09,8.50492686764964389801e+09,-2.51293409264964389801e+09
264,6.99677661700000000000e+09,6.57503355320568943024e+09,4.21743063794310569763e+08
265,8.13999017300000000000e+09,7.68989267889297103882e+09,4.50097494107028961182e+08
266,8.59319254300000000000e+09,8.23728431329346370697e+09,3.55908229706536293030e+08
267,8.83452970800000000000e+09,8.46102256526219177246e+09,3.73507142737808227539e+08
268,8.24560428200000000000e+09,8.48411673768320941925e+09,-2.38512455683209419250e+08
269,5.53717740700000000000e+09,6.34427675785557842255e+09,-8.07099350855578422546e+08
270,5.03427079400000000000e+09,4.60791870850459861755e+09,4.26352085495401382446e+08
271,6.03725598500000000000e+09,4.55530381865428924561e+09,1.48195216634571075439e+09
272,6.79889848600000000000e+09,5.79152768890117454529e+09,1.00737079709882545471e+09
273,6.32847648900000000000e+09,6.23386904064809036255e+09,9.46074483519096374512e+07
274,3.06680136800000000000e+09,5.56308530172946166992e+09,-2.49628393372946166992e+09
275,2.05181673300000000000e+09,2.44514180035550975800e+09,-3.93325067355509757996e+08
276,1.96424380600000000000e+09,1.36358990375762796402e+09,6.00653902242372035980e+08
277,1.64108450900000000000e+09,1.50107558244073390961e+09,1.40008926559266090393e+08
278,9.93326322000000000000e+08,1.15521360541528797150e+09,-1.61887283415287971497e+08
279,8.89122708000000000000e+08,4.96909227822546005249e+08,3.92213480177453994751e+08
280,7.37241359000000000000e+08,6.52568363551727771759e+08,8.46729954482722282410e+07
281,8.73020828000000000000e+08,7.29113069081825256348e+08,1.43907758918174743652e+08
282,8.28726573000000000000e+08,9.10812677695421218872e+08,-8.20861046954212188721e+07
283,1.02371253800000000000e+09,1.34880810797921609879e+09,-3.25095569979216098785e+08
284,2.77649169300000000000e+09,2.41551467589862394333e+09,3.60977017101376056671e+08
285,5.31077689400000000000e+09,4.70681271607266330719e+09,6.03964177927336692810e+08
286,7.93258127300000000000e+09,7.33277800567585754395e+09,5.99803267324142456055e+08
287,7.10696682100000000000e+09,9.01616041722461318970e+09,-1.90919359622461318970e+09
288,7.34995084800000000000e+09,7.99242734328876686096e+09,-6.42476495288766860962e+08
289,9.40352165300000000000e+09,8.18949120052886009216e+09,1.21403045247113990784e+09
290,8.63516646900000000000e+09,9.38216383349635124207e+09,-7.46997364496351242065e+08
291,8.96945506300000000000e+09,8.65256909861231040955e+09,3.16885964387689590454e+08
292,7.46337770000000000000e+09,8.53501587723197937012e+09,-1.07163817723197937012e+09
293,6.44742870500000000000e+09,5.61422117579421806335e+09,8.33207529205781936646e+08
294,4.07499439700000000000e+09,5.46234498263971900940e+09,-1.38735058563971900940e+09
295,3.39974314000000000000e+09,3.98273990865265226364e+09,-5.82996768652652263641e+08
296,3.02499206200000000000e+09,3.36927638859198951721e+09,-3.44284326591989517212e+08
297,2.43992215800000000000e+09,2.51108142486742687225e+09,-7.11592668674268722534e+07
298,2.26005656800000000000e+09,1.36993233990455484390e+09,8.90124228095445156097e+08
299,1.90761830400000000000e+09,1.45308292439916491508e+09,4.54535379600835084915e+08
300,1.50809843200000000000e+09,1.23172626275827360153e+09,2.76372169241726398468e+08
301,1.28901029500000000000e+09,1.02739577676177167892e+09,2.61614518238228321075e+08
302,1.06785065400000000000e+09,7.49790152623741626740e+08,3.18060501376258373260e+08
303,9.99336914000000000000e+08,5.77761645502727508545e+08,4.21575268497272491455e+08
304,1.10590073800000000000e+09,7.19991607491706848145e+08,3.85909130508293151855e+08
305,8.55439206000000000000e+08,1.06309359991522073746e+09,-2.07654393915220737457e+08
306,8.44553993000000000000e+08,9.13296547051156997681e+08,-6.87425540511569976807e+07
307,9.92796509000000000000e+08,1.33944836431149721146e+09,-3.46651855311497211456e+08
308,2.86680004300000000000e+09,2.48178466415451049805e+09,3.85015378845489501953e+08
309,5.15115697800000000000e+09,4.82614822585312080383e+09,3.25008752146879196167e+08
310,6.41083879100000000000e+09,7.19217446026697826385e+09,-7.81335669266978263855e+08
311,6.61379930400000000000e+09,7.36140115935992717743e+09,-7.47601855359927177429e+08
312,6.99110052700000000000e+09,7.51534968121940803528e+09,-5.24249154219408035278e+08
313,7.28550219900000000000e+09,8.04235616084434413910e+09,-7.56853961844344139099e+08
314,7.09977291500000000000e+09,7.28432779882758426666e+09,-1.84554883827584266663e+08
315,7.41078513100000000000e+09,7.16919279352619171143e+09,2.41592337473808288574e+08
316,8.26961176900000000000e+09,6.80733947830280780792e+09,1.46227229069719219208e+09
317,6.54771583900000000000e+09,6.31402576532836151123e+09,2.33690073671638488770e+08
318,4.60100559600000000000e+09,5.36328578390333843231e+09,-7.62280187903338432312e+08
319,4.80949003200000000000e+09,4.52981724924830055237e+09,2.79672782751699447632e+08
320,3.60630119500000000000e+09,4.69043613906484317780e+09,-1.08413494406484317780e+09
321,3.08604146500000000000e+09,3.23224408884888839722e+09,-1.46202623848888397217e+08
322,2.78386933900000000000e+09,2.15146995927119302750e+09,6.32399379728806972504e+08
323,3.13606916700000000000e+09,1.95500169740508389473e+09,1.18106746959491610527e+09
324,2.25101323000000000000e+09,2.33780629001992130280e+09,-8.67930600199213027954e+07
325,1.93547078600000000000e+09,1.81834947102274656296e+09,1.17121314977253437042e+08
326,2.16425683900000000000e+09,1.42437271496758270264e+09,7.39884124032417297363e+08
327,2.03554690600000000000e+09,1.63063729805674076080e+09,4.04909607943259239197e+08
328,1.88192744100000000000e+09,1.75186893436777734756e+09,1.30058506632222652435e+08
329,1.82434791000000000000e+09,1.79782252541748809814e+09,2.65253845825119018555e+07
330,1.77738864500000000000e+09,1.86905521260753393173e+09,-9.16665676075339317322e+07
331,2.10732202700000000000e+09,2.24842957759365129471e+09,-1.41107550593651294708e+08
332,3.60473279700000000000e+09,3.66618903863303565979e+09,-6.14562416330356597900e+07
333,5.40127887000000000000e+09,5.61206708911903381348e+09,-2.10788219119033813477e+08
334,5.41104064000000000000e+09,7.36521826327513980865e+09,-1.95417762327513980865e+09
335,6.87382790800000000000e+09,6.52840484184025669098e+09,3.45423066159743309021e+08
336,7.20021064500000000000e+09,7.65376791011089038849e+09,-4.53557265110890388489e+08
